36,"on june 23, 2020, the last satellite of beidou-3, which was independently developed by china, was successfully launched. according to statistics, more than 6,600,000 operating vehicles in china have used the beidou system for their navigation facilities. the data 6,600,000 is expressed in scientific notation as",823,824,825
893,"10.02 million is expressed in scientific notation, which is correct",823,824,825
1871,"the sum of the coefficients in the expansion of $left(ax+frac{1}{x}right)(2x-1)^{5}$ is 2, then the real number $a=$$underline{quad}$, the the constant term in the expansion is",339,,
630,the math scores of students a and b for five consecutive times are shown in the figure. which of the following statements is correct?,1493,445,448
3807,4. $a>2$ is $a+frac{2}{a}>3$,952,132,
1924,"the picture is a schematic diagram of a galton board. several rows of cylindrical small wooden blocks that are parallel to each other but staggered are needled on a wooden board. there are appropriate gaps between the small wooden blocks as channels. , will collide with the layers of small wooden blocks, and finally fall into a certain ball slot below. if the chances of the ball falling to the right and the right are equal during the falling process, the ball will finally land on the $textcircled{3}$ ball. the probability of a slot is",,632,
2103,"9. it is known that $(1-2x)^{2021}=a{0}+a{1}cdotx+a{2}cdotx^{2}+cdots+a{2021}cdotx^{201}(xin$ r), then",339,340,
2470,"set the set $left.a=|x|lnx<1|,b=|x|x^{2}-4x-12geqslant0right}$, then $acupleft(c{mathbb{r}}bright)=$0",721,1758,1760
796,"all small squares in the following figures are congruent. figure $(1)$ is an ""l""-shaped piece of paper consisting of 4 small squares, and figure $(2)$ is a piece of $6$ small squares it consists of $3times2$ pieces of paper. place the $""l""$-shaped piece of paper in figure $(2)$, so that it just covers the $4$ small squares in it, there are a total of $(3)$ in figure $(3)$ $4$ different placement methods. figure $(4)$ is a $6times6$ checkered paper composed of $36$ small squares, place the $""l""$ shaped paper in figure $(4)$ , so that it just covers the $4$ small squares, there are $n$ different placement methods, then the value of $n$ is",953,954,
2075,"given the set $a={0}, b={-1,0,1}$, if $asubseteqcsubseteqb$, then the number of eligible sets $c$ is $(quad)$",718,2129,
167,"7. there are four identical cards in an opaque bag, marked with numbers 1, 2, 3, 4. one card is drawn at random, then put back, and another card is drawn at random, then the card drawn twice the probability that the product of the above numbers is even is",1444,1446,581
2002,"after the implementation of the new college entrance examination reform plan, students in a certain place need to choose two of the four courses of chemistry, biology, politics and geography as their own elective subjects. it is known that four students a, b, c, and d have selected courses. as follows, a chose chemistry; b and a do not have the same course; c and a have exactly the same course; d and c do not have the same course. then the following statement is correct",953,,
1325,the following propositions are true propositions,962,,1072
2502,"9. the first $n$ items of the infinite sequence $left.mida{n}right}$ and $s{n}=an^{2}+bn+c$, where $a, b, c$ are real numbers, then",215,199,
582,"as shown in the figure, the temperature of a day in $mathrm{a}$ changes with time, then the daily temperature difference (the difference between the highest temperature and the lowest temperature) on this day is",1493,2115,2102
2423,the picture shows the bar graph of the number of students in high school in my country from 1949 to 2018 and the line graph of the gross student rate in the "2018 national educational development statistical bulletin".,1493,1507,2058
472,"in order to investigate the answers of the ninth grade students in baiyun district of the mathematics test papers at the end of the term, the unopened $10 bags of test papers were randomly selected from the mathematics test papers in the whole district as samples. each bag contains $30 of test papers. is $underline{qquad}$",136,138,1493
960,"the position of the corresponding point of the real number $a{-}b$ on the number axis is shown in the figure, the following formula holds:",1334,554,1366
3558,"it is known that the non-empty set $a,b$ satisfies the following two conditions: (1)$acupb={1,2,3,4,5,6},acapb=square$;(2)$a$ elements if the number is not an element in $a$, and the number of elements in $b$ is not an element in $b$, then the number of ordered set pairs $(a, b)$ is $(quad)$",718,727,779
1276,"given that the points $a, b, c$ are on $odot$o, then the following propositions are true propositions:",962,748,1950
86,"there are 8 identical cards, marked with numbers: 1, 1, 2, 2, 2, 3, 4, 5. put these cards in an opaque box, and draw one out of them at random after balancing. the probability of drawing a card marked with the number 2 is",1444,1446,581
701,"of the following four numbers, the opposite of $2020$ is",1334,1626,1634
2149,"11. set $(1-2x)^{29}=a{0}+a{1}x+a{2}x^{2}+cdots+a{29}x^{29}$, then the following the conclusion is correct",338,339,340
1828,the following types of errors are,1334,804,812
3591,"let the proposition $p:existsx{0}in(0,+infty),3^{x{0}}+x{0}=frac{1}{2016}$;the proposition $q:foralla,bin(0, 8), at least one of a+frac{1}{b}$, $b+frac{1}{a}$ is not less than $2$, then the following proposition is true proposition is $(quad)$",962,748,2065
2373,"it is known that $s{n}$ is the sum of the first $n$ terms of the arithmetic sequence $left{a{n}right}$, and for $forallninmathbf{n}^{*}$, $a{n}>0 $, the following statement is correct is $(1)$",218,,
732,"to investigate the following questions, it is appropriate to use a comprehensive survey (census)",1493,1176,1177
2073,"the chronology of the heavenly stems and the earthly branches originated in china. since ancient times, china has had ten heavenly branches and twelve earthly branches. the ten heavenly branches are a, b, c, ding, wu, ji, geng, xin, ren, and gui; yin, mao, chen, si, wu, wei, shen, you, xu, hai. the chronology of the heavenly stems and the earthly branches is to match a heavenly stem and an earthly branch in order, and arrange them. "", the earthly branch starts from ""zi"", for example, the first year is ""jiazi"", the second year is ""yichou"", the third year is ""bingyin"", $cdotscdots$, and so on, arranged to ""gui"" after ""you"", tiangan returns to ""a"" to start again, that is, ""jiaxu"" and ""yihai"", and then the terrestrial branch returns to ""zi"" to start again, that is, ""bingzi"", and so on. it is known that the year of $1949 is "" ""self-ugly"" year, then to the 80th anniversary of the founding of the people's republic of china is $underline{qquad}$ years.",1362,,
1971,"the known sequence $left{a{n}right}$ satisfies, $a{n}=left{begin{array}{l}2,nleqslant5,a{1}a{2}cdotsa{n-1}-1 ,ngeqslant6end{array}(ninright.$$left.mathbf{n}^{*}right).$ if there is a positive integer $k(kgeqslant5)$ such that $a{1}^{2}+a{2}^ {2}+cdots+a{k}^{2}=$$a{1}a{2}cdotsa{k}$ is established, then $k=$",1359,1359,
3552,"set the set $m={xmidx=4n+1,ninmathrm{z}},n={xmidx=2n+1,ninmathrm{z}}$, then $(quad)$",718,727,781
1939,"after xiao ming studied ""the song of the twenty-four solar terms"" at school, he planned to collect some ancient poems related to the twenty-four solar terms on the internet. a total of 4 solar terms are selected from the 6 solar terms in spring (lichun, rain, jingshi, spring equinox, qingming, and grain rain), and ancient poems related to them are collected, and at least 1 solar term is selected in winter and spring. then xiaoming chooses different solar terms. the number of methods is",,,
3103,"if the complex number $z$ satisfies $zcdotmathrm{i}=-1+mathrm{i}$, then the point corresponding to $z$ in the complex plane is at",568,558,552
873,"the diameter of the coronavirus is about $80sim120$nm, 1nm$=1.0times10^{-9}$m, if 110nm is expressed in scientific notation, the correct result is",823,825,825
3186,"probability theory originated from game games. in the 17th century, there was a problem of ""gambling"" allocation. two people a and b with the same game level played a game game. each game can be divided into winners and losers. there is no tie. the bet is 48 gold coins, and the player who wins 3 rounds first can get the full bet. but the game was terminated in the middle for some reason. at this time, a won 2 rounds and b won 1 round. ask how the bet of 96 gold coins should be distribute? mathematicians fermat and pascal both used what is now called ""probability"" to give a rational distribution of the stakes. the distribution is",632,1363,
648,the opaque bag contains $3$ red balls and $54 yellow balls. there is no other difference except color. the probability that a small ball is randomly drawn is a yellow ball.,581,1444,1446
3854,"2. if $(3+mathrm{i})(2+xmathrm{i})=y$, where $x, yinmathbf{r}$, then the complex number $x+ymathrm{i}$ corresponds to the complex plane point at (",558,,569
1868,the coefficient of the term $x$ in the expansion of the binomial $left(sqrt{x}-frac{2}{x}right)^{8}$ is,339,,
20,"my country's full-sea depth autonomous remote control submersible ""haidou no. 1"" in the mariana trench refreshed the record of the maximum diving depth of chinese submersibles, with a maximum diving depth of 10,907 meters. assume that the sea level of the sea area where the mariana trench is located is the benchmark is recorded as 0 meters, and the height of a place 100 meters above the sea level of the mariana trench is recorded as $+100 meters. according to the meaning of the title, ""haidou no. 1"" dived to a maximum depth of 10907 meters where the height can be recorded in meters.",1334,561,2358
3799,"5. given the random variable $xisimnleft(mu,sigma^{2}right)$, there are the following four propositions: a$:p(xi<a-1)>p(xi>a+2);$b: $p(xi>a)=0.5$;c:$p(xileqslanta)=0.5$;d$:p(a<xi<a+1)<p(a+1<xi<a+2)$. if there is only one false proposition, then the proposition is",1493,1496,
199,the opposite of 1.2 is,1626,1634,1334
2603,1. the complex number $z=frac{2-mathrm{i}}{1-mathrm{i}}$ in the complex plane corresponds to a point in $(quad)$,558,563,552
3546,"set the whole set $u=mathrm{z}$, set $p={xmidx(x-3)geqslant0,xinmathrm{z}}, q={xmidx>0}$, then $left(complementupright)capq$ is equal to $( quad)$",718,727,779
2346,"now assign five identical compositions to three persons a, b, and c, each with at least one copy, then the probability of a getting three copies is)",581,632,
2739,"known real numbers $x, y$ satisfy $(2x-y)^{2}+4y^{2}=1$, then the maximum value of $2x+y$ is",1334,2115,449
1816,the result of calculating $left(-2a^{3}right)^{2}diva^{2}$ is,1481,955,1483
2064,"if someone wakes up in the afternoon and finds that his watch is stopped, he turns on the radio and wants to hear the hourly time on the radio station, then the probability that he waits no more than $10 minutes is $(quad)$",1362,725,
623,the absolute value of $-6$ is,1334,804,812
902,"the median of the group data $1,8,8,4,6,4$ is",1493,2165,2166
2038,"given $ainmathrm{r}$, the function $f(x)=ax^{3}-x.$ if there is $tinmathrm{r}$, such that $|f(t+2)-f(t)|leqslantfrac {2}{3}$, then the maximum value of the real number $a$ is $underline{qquad}$.",1362,,
694,"since the 18th national congress of the communist party of china, the party central committee has put poverty alleviation in a more prominent position. according to the data released by the national bureau of statistics, the situation of the rural poor population in the country from 2012 to the end of 2019 is shown in the figure. according to the information provided in the figure, the following statement is false",1507,1475,1476
3024,"the known real numbers $x, y$ satisfy the constraints $left{begin{array}{l}xgeqslant1,x+yleqslant4,text{then}z=3x+ytext{the maximum}ygeqslant3x-5end{array}right.$ is large value is",1622,1622,39
3535,"let set $a=left{ymidy=2^{x},xinmathrm{r}right},b=left{xmidx^{2}-1<0right}$. then $acupb=$$(quad)$",36,727,781
2130,"6. if $x^{6}=a{0}+a{1}(x+1)+a{2}(x+1)^{2}+a{3}(x+1)^{ 3}+cdots+a{6}(x+1)^{6}$, then $a{3}=$${quad)$",339,340,
1989,"in order to let residents understand garbage classification, develop the habit of garbage classification, and make the concept of green environmental protection popular. a city divides garbage into four categories: recyclables, kitchen waste, hazardous waste and other garbage. there are 4 publicity groups formed by 10 students. among them, there are 2 students in the recyclables and kitchen waste publicity groups, and 3 students in each of the hazardous waste and other waste publicity groups. now, 5 students are selected from these 10 students. if people go to a certain community to carry out publicity activities, the probability that each publicity group will select at least one person is",632,,
42,"the median of the data $1,2,4,5,3$ is",1493,2165,2166
456,"before a certain machine works, fill up the empty fuel tank, and then stop refueling and start working immediately. when it stops working, the fuel volume in the fuel tank is 5l. during the whole process, the fuel volume in the fuel tank $y($unit$:mathrm{l the relationship between })$ and time $x$ (unit: min) is shown in the figure. the fueling amount of the machine per minute is $underline{qquad}$l, and the fuel consumption per minute during the working process of the machine is $underline{ qquad}$l",605,610,
638,"3. one side is in trouble, and all sides support! according to reports, during the outbreak of pneumonia caused by the new coronavirus infection in hubei, about $42,000 medical staff from other provinces bravely went backwards and rushed to help hubei. ""$42,000$"" is recorded in science the correct number representation is",823,824,825
829,"among the real numbers $2,0,-2, sqrt{2}$, the negative number is",1334,561,2358
2605,"3. on november 10, 2020, my country's ""striver"" manned deep submersible successfully landed at the bottom of the mariana trench, and the diving depth reached an astonishing $10909mathrm{~m}$, creating a new manned deep dive in my country. record. when the ""striver"" dived to a certain depth, the scientific research ship's sonar device on the sea surface directly above the ""striver"" sent sound waves to the ""striver"". it is known that the average speed of sound waves propagating in seawater is about $1450 mathrm{~m}/mathrm{s}.$ if the time from sending to recovering to sound wave is $6mathrm{~s}$, then the actual diving depth of ""striver"" is about $(quad)$a. $2900mathrm{~m}$b.$4350mathrm{~m}$c.$5800mathrm{~m}$d.$8700mathrm{~m}$",,,
2471,"given that the complex number $z=1+mathrm{i}, bar{z}$ is the complex conjugate of $z$, then $frac{1+z}{bar{z}}=$",558,559,563
3544,"let set $a=left{ymidy=log{2}x,0<xleqslant4right}$, set $b=left{xmidmathrm{e}^{x}>1right}$, then $acapb$ is equal to $(quad)$",727,779,36
2372,which of the following statements is correct,952,132,30
832,"as shown in the figure, the ball falls from the entrance of $a$, and there are two possibilities of left or right at each intersection, and the possibilities are equal, then the probability of the ball falling from the exit of $e$ is",581,1444,1446
7,"the turntable as shown in the figure is divided into four sectors of equal area, which are painted with four colors of red, yellow, blue and green respectively. fix the pointer, rotate the turntable freely twice, after each stop, write down the area pointed by the pointer (when the pointer points to the area dividing line, it is ignored), the probability of the same color twice is",581,1444,1446
1864,"it is known that the sum of the first $n$ items of the sequence $left{a{n}right}$ is $s{n}$, which satisfies $2a{n}=2+s{n}$, if $b{n}= $$frac{9a{n+1}}{left(1+a{n}right)left(1+a{n+1}right)}$, then $left{b{n}right}$ the term formula is $underline{quad}$; if the first $n$ terms of $left{b{n}right}$ and $t{n}$ satisfy $t{n}<a$, then $a$ the value range of .",199,,
3542,"given the set $a=left{xmidx^{2}-2x<0right}, b=left{xmid2^{x}>1right}$, then $(quad)$",718,36,779
1709,"when $a=underline{qquad}$, $2a+6$ has only one square root.",1041,1045,794
3070,"given the set $a={xmid(x+1)(x-2)<0}, b={xmid1<xleqslant2}$, then $acapb=$",718,39,779
785,$15233000$ in scientific notation as,823,824,825
3175,"let $s{n}$ be the sum of the first $n$ terms of the sequence $left{a{n}right}$, if $a{n}+s{n}=2^{n}, 2^{b{ n}}=2a{n+2}-$$a{n+1}left(ninmathbf{n}^{*}right)$, then the sequence $left{frac{1}{nb{n}}right} the first 99 items of $ and for",1359,1354,218
1852,the coefficient of the $x^{2}$ term in the expansion of $left(sqrt[3]{x^{2}}+frac{2}{x{1}}right)^{8}$ is,339,,
470,calculation: $(-1)^{2020}-(pi-3.14)^{0}$ results in $underline{qquad}$,2045,,
3964,"9. if a sample with a sample size of 8 has an average of 6 and a variance of $1.5$. now a new data 6 is added to the sample. at this time, the sample size is 9 and the average is $overline{x^{prime} }$, the variance is $s^{2}$, then the following conclusions are correct with $quad$(",1493,1086,445
2366,"""nine chapters of arithmetic? decline"" has the following question: ""today, a holds five hundred and sixty dollars, b holds three hundred and fifty dollars, and c holds one hundred and eighty dollars, and all three of them have left the customs, and the customs duties are one hundred dollars. . if you want to use the amount of money to decline, ask how much?"" it translates as ""today, a has 560 coins, b has 350 coins, c has 180 coins, and three people, a, b, and c, go out of the customs together, and the total tariff is 100 coins. , the tax should be paid in proportion to the amount of money that the individual brings, and how much tax should each of the three people pay?"" the following statement is false)",1362,725,
462,"there are $560 students in a school. in order to know the time these students spend doing homework every day, investigators randomly selected some students from all students in this school to conduct a questionnaire survey, and made the results into a statistical chart as shown in the figure. , according to the statistical chart, it can be estimated that the number of students in this school who do homework no less than $2 hours per day is",1475,1476,1507
3797,"2. known complex numbers $z=frac{mathrm{i}}{1+mathrm{i}}$, then $|z|=$c",558,563,567
1803,which of the following operations is correct,1481,955,601
827,"an opaque bag contains 4 red balls and 2 yellow balls, which are the same except for their color. the probability that any ball drawn from the bag is a red ball is",581,1444,1446
839,the opposite of the real number 3 is,1334,1626,1634
439,"if two dice of uniform texture are thrown at the same time, the probability of at least one of the dice is $6. the probability of this random event is",1444,1446,581
3564,"if the points $a, b, c$ are not collinear, then ""the angle between $overrightarrow{ab}$ and $overrightarrow{ac}$ is an acute angle"" is ""$|overrightarrow{ab}+overrightarrow{ac}|>| $(quad)$ of overrightarrow{bc}|$”",132,30,134
1885,"shopping website carries out the reservation purchase of a commodity, and stipulates that each mobile phone number can only be reserved once. after the reservation, it is determined whether the product can be successfully purchased by lottery. the rules are as follows: (i) the initial winning rate of the lottery is $0.19$ ;(ii) when the winning rate does not exceed 1, the winning rate can be increased by means of the ""friends help"" activity, and each friend invited to participate in the ""friends helping"" activity can increase the winning rate by $0.05.$ in order to make the winning rate more than $0.9$ , you need to invite at least $underline{quad}$ friends to participate in the ""friends help"" activity.",581,581,
1604,"changsha metro line 3 and line 5 are about to be put into trial operation. in order to know the number of times citizens take the subway every week, a reporter from a campus randomly surveyed 100 citizens and obtained the following statistical table: begin{tabular}{|c|c| c|c|c|c|c|c|}hline times&7 and above&6&5&4&3&2&1 and below hline&8&12&31&24&15&6&4hlineend{tabular}the mode and median in this survey are , respectively.",1493,2167,
2915,"$mathrm{i}$ is an imaginary unit, complex number $z=frac{a+mathrm{i}}{1-2mathrm{i}}(a>0)$, if $|z|=1$, then $a =$",558,568,567
3548,"knowing that the complete set $u={1,3,5,7}$, the set $a={1,3}, b={3,5}$, then the set represented by the shaded area as shown in the figure is $(quad )$",718,36,779
1909,"the results of the beijing academic proficiency test are divided into five grades: $a, b, c, d, and e$ according to the original scores of the candidates. there are 36 students in a class, and all of them are selected for the two subjects of physics and chemistry. the academic proficiency test scores are shown in the table. among the students in this class, there are 5 students with grades of $a$ in both subjects, only one grade of students with grades of $a$ in the two subjects, and the other grades of students is $b.$ then the class begins{tabular}{|l|c|c|c|c|c|}hline&$a$&$b$&$c$&$d$&$e$hlinephysics&10&16&9&1&0hline chemistry&8&19&7&2&0hlineend{tabular}a. at most 12 students with $b$ grades in physics and chemistry b. at least 5 students with $b$ grades in physics and chemistry c. only one of the two subjects has a grade of $ there are at most 18 students with b$ and the highest grade of $b$ $mathrm{d}.$ only one of these two subjects has a grade of $b$ and the highest grade of $b$ has at least 1 student",953,,
575,"in an opaque pocket, there are some red, white and black balls that are identical except for the color. it is known that there are $5$ red balls and $23$ white balls in the bag, and they are randomly drawn from the bag. the probability of getting a red ball is $frac{1}{10}$, then the number of black balls in the bag is",581,1444,1446
3084,"if the sequence $left{a{n}right}$ satisfies $a{1}=2$, then ""$forallp,rinmathbf{n}^{*},a{p+r}=a{p}a{r }""$ is ""$left{a{n}right}$ is a proportional sequence""",199,134,
791,"there are three identical balls in each of the two opaque pockets. label the balls in each pocket as $1, 2, and 3. if a ball is drawn from these two pockets, the following events are random. the event is",581,1444,1446
2954,"it is known that $mathrm{i}$ is an imaginary unit, then the complex conjugate of the complex number $z=frac{2-mathrm{i}}{2+mathrm{i}}$ is",558,559,560
1622,"in order to understand the level of the ninth grade boys in a certain school in running $1000 meters, some boys were randomly selected for the test, and the test scores were divided into four grades of $d, c, b, and a. a complete statistical chart, then the degree of the central angle of the sector of the $c$ equal degree in the fan-shaped statistical chart is $underline{qquad}$.",1493,1507,1950
753,"as shown in the figure is a rectangular cardboard, connect the midpoints of each side in sequence to get a rhombus, and then connect the midpoints of each side of the rhombus in sequence to get a small rectangle. a fly mark is randomly thrown onto the large rectangular cardboard, and the fly mark falls on the probability of the shaded area is",581,1444,1446
570,"in order to prevent the new crown epidemic in 2020, a community needs to know the age of residents in each building, so as to carry out targeted epidemic prevention. a volunteer obtained the age (unit year) data of people over 60 years old in a certain building as follows: 62, 63, 75, 79, 68, 85, 82, 69, 70. the way to get this set of data is",1493,1176,1177
1487,"if $2-m$ and $2m+1$ are the square root of the same number, then this number may be $underline{qquad}$.",1041,1817,1044
3145,"the known sequence $left{a{n}right}$ satisfies $a{1}=1, left(a{n}+a{n+1}-1right)^{2}=4a{n}a{n +1}$, and $a{n+1}>a{n}left(ninmathbf{n}^{*}right)$, then the general term formula $a of the sequence $left{a{n}right}$ {n}=$",1359,1354,1359
452,"xiaoming, who is in high school, needs to transfer to a zhao car halfway from home to school. from home to platform $m$ can take $a, b, c$ three-way car (xiao ming takes $a, b, c$ three-way car possibility the same $)$, after arriving at the platform $m$, you can transfer to the $d$ or $e$ bus to go directly to the school (xiao ming has the same possibility of taking the $d and e$ buses). “xiao ming goes from home to the platform $m$ takes the $a$ bus” is an event of $underline{qquad}$, and the probability that xiao ming takes the $f$ bus from platform $m$ to the school is $underline{qquad}$",1444,1446,581
3974,"1. given the set $a={xmid-1<3x+2<11}, b=left{xmidfrac{x-4}{2x-1}leqslant0right}$, then $acapb=$-",721,39,779
579,"in an opaque pocket there are $4$ red balls and several white balls, all of which are the same except for the color. a ball is randomly drawn from the bag, and the color is noted and placed back. after a lot of repeated ball touch tests, it was found that , the frequency of touching the red ball swings around $25%, then the white ball in the pocket has",581,1444,1446
442,"choose a chinese character in the sentence ""lucid waters and lush mountains are invaluable assets"", the probability that this character is ""mountain"" is $underline{qquad}$.",1444,1446,581
2341,"given the set $a={xmid-3<x<4}, b={xmid-4<x<6}$, then $left(complement{mathrm{r}}aright)capb=$){xmid-4 <xleqslant-3}cup{xmid4leqslantx<6}$",721,66,36
2377,"it is known that each item of the arithmetic sequence $left{a{n}right}$ is positive, and $3a{1}, frac{1}{2}a{3}, 2a{2}$ are arithmetic differences sequence, the following statement is correct)",199,204,
1906,"let $a,binmathbf{r}$, the sequence $left{a{n}right}$ satisfy $a{1}=a,a{n+1}=a{n}^{2}+b,nin$ $mathbf{n}^{*}$, then",1354,1353,
2853,"""$a<1$"" is $""forallx>0,frac{x^{2}+1}{x}geqslanta""$,",132,30,708
2300,"set the set $a={(x,y)midx+y=2},b=left{(x,y)midy=x^{2}right}$, then $acapb=quad(quad)$",718,781,779
801,"a satellite is about 36,000 kilometers away from the ground, and the data 36,000 is expressed as $(quad)$ in scientific notation",823,824,825
2048,"execute the block diagram shown in the figure, the value of the output $s$ is equal to $(quad)$",1362,,
1708,"the square root of a positive number is $2a+5$ and $a-1$, then the positive number is $underline{qquad}$",1041,1045,794
2021,"in the expansion of $left(2x+frac{1}{sqrt{x}}right)^{6}$, the coefficient containing the term $x^{3}$ is $underline{qquad}$.",579,580,
1612,"a school is going to select a group from the four science and technology innovation groups a, b, c, and d to participate in the district youth science and technology innovation competition. ) and variance $s^{2}$, if you want to choose a group with better performance and stable state to participate in the competition, then the group to be selected is",1493,,
2128,"2. the negation of the proposition ""$forallninmathbf{n},n^{2}-1inmathbf{q}$"" is (",962,161,
163,"2. according to the statistics of relevant departments, during the ""may 1st holiday"" in 2019, the major scenic spots in a certain province received about 14,420,000 tourists. the number 14,420,000 is expressed in scientific notation as",823,824,1493
3521,"in the expansion of $left(1+x^{2}right)$.$left(1-frac{1}{x}right)^{6}$, the constant term is $(quad)$",338,339,340
1975,"let $ainmathbf{r}$, the sequence $left{a{n}right}$ satisfy $a{1}=a,a{n+1}=a{n}-left(a{n}-2right)^ {3}$, then",1359,1359,
431,"a middle school stipulates that the full marks of students' comprehensive physical education scores in the semester are $100$, of which the mid-term exam results account for 30%, and the final exam results account for $70%. points, $90$ points, then xiaoning's comprehensive sports score this semester is $underline{qquad}$. points.",1031,1030,1032
816,"of the following four real numbers, the smallest number is",1334,561,524
2489,"let the sum of the first $n$ items of the sequence $left{a{n}right}$ be $s{n}$, when $ninmathbf{n}^{*}$, $a{n},n+frac{ 1}{2}, a{n+1}$ form an arithmetic progression. if $s{n}=2020$, and $a{2}<3$, then the maximum value of $n$ is $(quad) $",215,,
185,1. the absolute value of a 2 is,804,812,1334
584,"use chess pieces to lay out the following set of figures, and then place them according to this rule. the number of pieces used for the nth figure is:",953,954,
1903,"if the real numbers $x,y$ satisfy the constraints $left{begin{array}{l}x-3y+4geqslant0,3x-y-4leqslant0,text{then}z=3x+2ytext{}x+ygeqslant0,end{ array}right.$max is",1622,1622,
3900,"6. it is known that the mean and median of a set of data $1, 2, a, b, 5, 8 $ are 4, of which $a, binmathbf{n}^{*}$, after removing one of the largest after counting, the () of the set of data",1493,1730,2165
151,"4. the median of data 1,5,7,4,8 is",2165,2166,1493
2732,"it is known that $mathrm{i}$ is an imaginary unit, and the complex number $z$ satisfies $frac{z+1}{1+mathrm{i}}=1-2mathrm{i}$, then $z=$$underline{quad }$,|z|=",558,568,567
2106,"5. in the binomial expansion of $(1-2x)^{n}$, the sum of the coefficients of odd terms is $quad(quad)$a.$2^{n}$b.$2^{n-1}$ c.$frac{(-1)^{n}+3^{n}}{2}$d.$frac{(-1)^{n}-3^{n}}{2}$",339,340,
1660,"on the first day of the resumption of classes during the dragon boat festival holiday this year, according to the requirements of epidemic prevention and control, the school conducted temperature checks on all teachers and students who entered the campus. among them, the body temperature of 7 students (unit $:{}^{circ}mathrm{c}$) as follows: 36.$5, 36.3, 36.8, 36.3, 36.5, 36.7$, 36.5. the mode and median of this set of data are",1493,2167,2165
2889,"any complex number $z=a+bmathrm{i}($where $a,binmathbf{r},mathrm{i}$ are imaginary units $)$ can be expressed as $z=r(costheta+operatorname{isin}theta )($ where $rgeqslant0, thetainmathbf{r})$ is usually called the triangular form of the complex number $z$. the french mathematician de morpher found that $[r(costheta+operatorname{isin}theta)]^ {n}=r^{n}(cosntheta+operatorname{isin}ntheta)left(ninmathbf{n}^{*}right)$, we call this conclusion de moivre's theorem. from de moivre's theorem we know that ""$ n$ is an even number"" is ""the complex number $left(cosfrac{pi}{4}+operatorname{isin}frac{pi}{4}right)^{n}$ is a pure imaginary number""",134,157,558
2614,"12. in the mathematics class, teachers guide students to construct a new sequence: find the sum of the two adjacent two items in the sequence to form a new sequence. then use the obtained sequence to construct a new sequence in the same way. sequence. construct the sequence 1 and 2, and get the sequence $1,3,2$ for the first time; get the sequence $1,4,3$,5,$2 for the second time; cdotsldots$ $nleft(ninmathbf{n}^{ *}right)$ times to get the sequence $1,x{1},x{2},x{3},cdots,x{k},2$. remember $a{n}=1+x{1}+x {2}+cdots+x{k}+2$, the sum of the first $n$ items of the sequence $left{a{n}right}$ is $s{n}$, then $(quad)$",201,,
878,the opposite of $-3$ is,1334,1626,1634
2163,"5. ""zhou bi suan jing"" is an ancient chinese astronomy and mathematics work. one of the problems is as follows: there are 24 solar terms in a year, and each solar term has the same length of gain and loss (that is, the length of the shadow of an object irradiated by the sun increases and the size of the reduction is the same). the twenty-four solar terms and the changes of dark lengths are shown in the figure. if the winter solstice is one zhang, three feet and five inches in length, and the summer solstice is one zhang and five inches in length (note: one zhang equals ten chi, and one chi equals ten inch), then the length of the autumn guest is",215,,
1796,calculation: $left(-frac{2}{3}x^{2}yright)^{3}=$,,1915,1916
2903,"the sum of the first $n$ terms of the known arithmetic sequence $left{a{n}right}$ is $s{n}left(ninmathbf{n}^{*}right)$, the tolerance $dneq$$0, s{ 6}=90, a{7}$ is the proportional middle term of $a{3}$ and $a{9}$, then which of the following options is correct",215,205,222
2583,"5. to build an education system that comprehensively cultivates morality, intelligence, physique, aesthetics and labor is the direction that my country's education has been striving for. a middle school actively responded to the party's call and carried out various activities that are beneficial to the comprehensive development of morality, intelligence, physique, aesthetics and labor. the picture is this comparison chart of the evaluation scores of moral, intellectual, physical, aesthetic and labor in a certain activity of the two classes of the third grade (1) (2) of the school (the higher the score, the better the education). which of the following statements is correct?",1493,,714
933,the most reasonable of the following sample surveys is,1493,136,1506
3906,"2. the known set $a=left{xinmathbf{r}midx^{2}-x+t<0,tinmathbf{r}right},b=left{xinmathbf{r}midx^{2}+x-6 <right.$01. if $acupb=|x|x^{2}<9mid$, then $acapb=$",721,39,36
744,$990870$ in scientific notation as,823,824,825
3141,"the mean of a set of data is $m$, the variance is $n$, and each number in this set of data is multiplied by $a(a>0)$ to get a new set of data, then the following statement is correct",1493,445,35
3592,"let $p:ln(2x-1)leqslant0,q:(xa)cdot[x-(a+1)]leqslant0$, if $q$ is a necessary but not sufficient condition of $p$, then the real number $a$ the range of values is $(quad)$",132,30,134
1875,"it is known that $(1+x)^{6}-(2+x)^{6}=a{0}+a{1}x+a{2}x^{2}+cdots+a{5} x^{5}+$$a{6}x^{6}$, then $a{6}=$underline{quad}$, left|a{0}right|+left|a{1}right| +left|a{2}right|+cdots+left|a{5}right|+$$left|a{6}right|=$",339,,
2025,"from the diagonals of the $6$ faces of the cube, take any $2$ to form a $1$ pair, then the formed angle is $60^{circ}$ there are $underline{qquad}$ pairs.",579,580,
823,the opposite of the real number 3 is,1334,1626,1634
3031,"given the set $a={xmid(x-3)(x+1)>0}, b={x||x-1mid>$$1}$, then $left(complement{mathrm{r}}aright) capb=$",718,779,66
